variant_id,variant_type,n_slots_flipped,flips_applied,messages_flipped,n_events,E_mwh,unwarned_pct_E,short_lead_pct_E,actionable_unacted_pct_E,warned_pct_E,warned_n_events,warned_E_mwh,actionable_n_events,actionable_E_mwh,converter_n_events,converter_E_mwh,converter_same_warned_pct_E,converter_same_warned_n,big_event_bucket,big_event_same_warn,big_event_lead_h,big_event_same_n,delta_actionable_pp,rationale_quotes,is_frozen,is_adverse_joint,is_max_joint
joint_4slots,joint,4,cms_drivetrain:comms->drivetrain|no_speed_development:control->brake_hydraulic|high_yaw_load:yaw->external|cable_overload:converter->electrical,warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:No speed development->brake_hydraulic|stop:High yaw load->external|warning:Cable overload->electrical,4213,9386.501584975991,83.65272787244126,8.697344365487496,7.6499277620712425,16.34727212755874,996,1534.4369573536394,710,718.0605906363355,977,1741.3485003248225,0.0,0,actionable_unacted,True,20.788888888888888,2,0.1217582682159346,,False,False,False
cms_drivetrain:comms->drivetrain+wec_shut_down:control->manual,joint,2,cms_drivetrain:comms->drivetrain|wec_shut_down:control->manual,warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:WEC shut down->manual,4213,9386.501584975991,86.03327453557348,8.695821233837933,5.270904230588605,13.966725464426538,991,1310.9869070876425,706,494.753509146766,977,1741.3485003248225,0.0,0,unwarned,False,,0,-2.257265263266703,,False,False,False
joint_3slots,joint,3,cms_drivetrain:comms->drivetrain|wec_shut_down:control->manual|cable_overload:converter->electrical,warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:WEC shut down->manual|warning:Cable overload->electrical,4213,9386.501584975991,86.03327453557348,8.695821233837933,5.270904230588605,13.966725464426538,991,1310.9869070876425,706,494.753509146766,977,1741.3485003248225,0.0,0,unwarned,False,,0,-2.257265263266703,,False,False,False
joint_3slots,joint,3,cms_drivetrain:comms->drivetrain|wec_shut_down:control->manual|high_yaw_load:yaw->external,warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:WEC shut down->manual|stop:High yaw load->external,4213,9386.501584975991,86.03327453557348,8.695821233837933,5.270904230588605,13.966725464426538,991,1310.9869070876425,706,494.753509146766,977,1741.3485003248225,0.0,0,unwarned,False,,0,-2.257265263266703,,False,False,False
joint_4slots,joint,4,cms_drivetrain:comms->drivetrain|wec_shut_down:control->manual|high_yaw_load:yaw->external|cable_overload:converter->electrical,warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:WEC shut down->manual|stop:High yaw load->external|warning:Cable overload->electrical,4213,9386.501584975991,86.03327453557348,8.695821233837933,5.270904230588605,13.966725464426538,991,1310.9869070876425,706,494.753509146766,977,1741.3485003248225,0.0,0,unwarned,False,,0,-2.257265263266703,,False,False,False
joint_3slots,joint,3,cms_drivetrain:comms->drivetrain|wec_shut_down:control->manual|no_speed_development:control->pitch,warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:WEC shut down->manual|stop:No speed development->pitch,4213,9386.501584975991,85.94828018266033,8.695821233837933,5.35589858350176,14.051719817339691,992,1318.9649033709757,707,502.73150543009933,977,1741.3485003248225,0.0,0,unwarned,False,,0,-2.1722709103535482,,False,False,False
joint_4slots,joint,4,cms_drivetrain:comms->drivetrain|wec_shut_down:control->manual|no_speed_development:control->pitch|cable_overload:converter->electrical,warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:WEC shut down->manual|stop:No speed development->pitch|warning:Cable overload->electrical,4213,9386.501584975991,85.94828018266033,8.695821233837933,5.35589858350176,14.051719817339691,992,1318.9649033709757,707,502.73150543009933,977,1741.3485003248225,0.0,0,unwarned,False,,0,-2.1722709103535482,,False,False,False
joint_4slots,joint,4,cms_drivetrain:comms->drivetrain|wec_shut_down:control->manual|no_speed_development:control->pitch|high_yaw_load:yaw->external,warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:WEC shut down->manual|stop:No speed development->pitch|stop:High yaw load->external,4213,9386.501584975991,85.94828018266033,8.695821233837933,5.35589858350176,14.051719817339691,992,1318.9649033709757,707,502.73150543009933,977,1741.3485003248225,0.0,0,unwarned,False,,0,-2.1722709103535482,,False,False,False
joint_5slots,joint,5,cms_drivetrain:comms->drivetrain|wec_shut_down:control->manual|no_speed_development:control->pitch|high_yaw_load:yaw->external|cable_overload:converter->electrical,warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:WEC shut down->manual|stop:No speed development->pitch|stop:High yaw load->external|warning:Cable overload->electrical,4213,9386.501584975991,85.94828018266033,8.695821233837933,5.35589858350176,14.051719817339691,992,1318.9649033709757,707,502.73150543009933,977,1741.3485003248225,0.0,0,unwarned,False,,0,-2.1722709103535482,,False,False,False
joint_3slots,joint,3,cms_drivetrain:comms->drivetrain|wec_shut_down:control->manual|no_speed_development:control->brake_hydraulic,warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:WEC shut down->manual|stop:No speed development->brake_hydraulic,4213,9386.501584975991,85.94359779874098,8.697344365487496,5.359057835771539,14.056402201259036,994,1319.4044154117796,708,503.0280486944756,977,1741.3485003248225,0.0,0,unwarned,False,,0,-2.169111658083769,,False,False,False
joint_4slots,joint,4,cms_drivetrain:comms->drivetrain|wec_shut_down:control->manual|no_speed_development:control->brake_hydraulic|cable_overload:converter->electrical,warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:WEC shut down->manual|stop:No speed development->brake_hydraulic|warning:Cable overload->electrical,4213,9386.501584975991,85.94359779874098,8.697344365487496,5.359057835771539,14.056402201259036,994,1319.4044154117796,708,503.0280486944756,977,1741.3485003248225,0.0,0,unwarned,False,,0,-2.169111658083769,,False,False,False
joint_4slots,joint,4,cms_drivetrain:comms->drivetrain|wec_shut_down:control->manual|no_speed_development:control->brake_hydraulic|high_yaw_load:yaw->external,warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:WEC shut down->manual|stop:No speed development->brake_hydraulic|stop:High yaw load->external,4213,9386.501584975991,85.94359779874098,8.697344365487496,5.359057835771539,14.056402201259036,994,1319.4044154117796,708,503.0280486944756,977,1741.3485003248225,0.0,0,unwarned,False,,0,-2.169111658083769,,False,False,False
joint_5slots,joint,5,cms_drivetrain:comms->drivetrain|wec_shut_down:control->manual|no_speed_development:control->brake_hydraulic|high_yaw_load:yaw->external|cable_overload:converter->electrical,warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:WEC shut down->manual|stop:No speed development->brake_hydraulic|stop:High yaw load->external|warning:Cable overload->electrical,4213,9386.501584975991,85.94359779874098,8.697344365487496,5.359057835771539,14.056402201259036,994,1319.4044154117796,708,503.0280486944756,977,1741.3485003248225,0.0,0,unwarned,False,,0,-2.169111658083769,,False,False,False
cms_drivetrain:comms->drivetrain+current_asymmetry:converter->generator,joint,2,cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator,warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator,4213,9386.501584975991,83.74240460927378,8.695821233837933,7.561774156888306,16.25759539072624,993,1526.0194490295023,708,709.7860510886258,946,1696.3201041110958,0.0,0,actionable_unacted,True,20.788888888888888,2,0.033604663032997806,,False,False,False
joint_3slots,joint,3,cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|cable_overload:converter->electrical,warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|warning:Cable overload->electrical,4213,9386.501584975991,83.74240460927378,8.695821233837933,7.561774156888306,16.25759539072624,993,1526.0194490295023,708,709.7860510886258,946,1696.3201041110958,0.0,0,actionable_unacted,True,20.788888888888888,2,0.033604663032997806,,False,False,False
joint_3slots,joint,3,cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|high_yaw_load:yaw->external,warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:High yaw load->external,4213,9386.501584975991,83.74240460927378,8.695821233837933,7.561774156888306,16.25759539072624,993,1526.0194490295023,708,709.7860510886258,946,1696.3201041110958,0.0,0,actionable_unacted,True,20.788888888888888,2,0.033604663032997806,,False,False,False
joint_4slots,joint,4,cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|high_yaw_load:yaw->external|cable_overload:converter->electrical,warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:High yaw load->external|warning:Cable overload->electrical,4213,9386.501584975991,83.74240460927378,8.695821233837933,7.561774156888306,16.25759539072624,993,1526.0194490295023,708,709.7860510886258,946,1696.3201041110958,0.0,0,actionable_unacted,True,20.788888888888888,2,0.033604663032997806,,False,False,False
joint_3slots,joint,3,cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|no_speed_development:control->pitch,warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:No speed development->pitch,4213,9386.501584975991,83.65741025636062,8.695821233837933,7.646768509801461,16.342589743639394,994,1533.9974453128357,709,717.7640473719591,946,1696.3201041110958,0.0,0,actionable_unacted,True,20.788888888888888,2,0.11859901594615341,,False,False,False
joint_4slots,joint,4,cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|no_speed_development:control->pitch|cable_overload:converter->electrical,warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:No speed development->pitch|warning:Cable overload->electrical,4213,9386.501584975991,83.65741025636062,8.695821233837933,7.646768509801461,16.342589743639394,994,1533.9974453128357,709,717.7640473719591,946,1696.3201041110958,0.0,0,actionable_unacted,True,20.788888888888888,2,0.11859901594615341,,False,False,False
joint_4slots,joint,4,cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|no_speed_development:control->pitch|high_yaw_load:yaw->external,warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:No speed development->pitch|stop:High yaw load->external,4213,9386.501584975991,83.65741025636062,8.695821233837933,7.646768509801461,16.342589743639394,994,1533.9974453128357,709,717.7640473719591,946,1696.3201041110958,0.0,0,actionable_unacted,True,20.788888888888888,2,0.11859901594615341,,False,False,False
joint_5slots,joint,5,cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|no_speed_development:control->pitch|high_yaw_load:yaw->external|cable_overload:converter->electrical,warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:No speed development->pitch|stop:High yaw load->external|warning:Cable overload->electrical,4213,9386.501584975991,83.65741025636062,8.695821233837933,7.646768509801461,16.342589743639394,994,1533.9974453128357,709,717.7640473719591,946,1696.3201041110958,0.0,0,actionable_unacted,True,20.788888888888888,2,0.11859901594615341,,False,False,False
joint_3slots,joint,3,cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|no_speed_development:control->brake_hydraulic,warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:No speed development->brake_hydraulic,4213,9386.501584975991,83.65272787244126,8.697344365487496,7.6499277620712425,16.34727212755874,996,1534.4369573536394,710,718.0605906363355,946,1696.3201041110958,0.0,0,actionable_unacted,True,20.788888888888888,2,0.1217582682159346,,False,False,False
